instance,alg,candName,targName,conf,realConf,order,AMC_Token_Path,Ontobuilder_Term_Match,WordNet_Jiang_Conrath
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POBillTo.stateProvince,0.124539072,0,1671,0.415079355,0.124539072,0.085897121
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact.contactName,0.124458874,0,1672,0.243253946,0.124458874,0.073271535
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact.contactFunctionCode,0.124364834,0,1673,0.28231293,0.124364834,0.118531385
Excel2CIDX,exactMatch,PurchaseOrder,PO.POLines.count,0.124102564,0,1674,0.17576924,0.124102564,0.070019817
Excel2CIDX,exactMatch,PurchaseOrder,PO.POShipTo.city,0.122435897,0,1675,0.16730769,0.122435897,0.070885874
Excel2CIDX,exactMatch,PurchaseOrder,PO.POBillTo.city,0.122435897,0,1676,0.146474361,0.122435897,0.070885874
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo,0.122222222,0,1677,0.174252138,0.122222222,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo,0.122222222,0,1678,0.153418794,0.122222222,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.qty,0.12194211,0,1679,0.432384282,0.12194211,0.063848174
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo.stateProvince,0.121602564,0,1680,0.388690472,0.121602564,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POBillTo.stateProvince,0.121602564,0,1681,0.388690472,0.121602564,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.stateProvince,0.121602564,0,1682,0.418452382,0.121602564,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.stateProvince,0.121602564,0,1683,0.418452382,0.121602564,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.POShipTo.stateProvince,0.121602564,0,1684,0.254761904,0.121602564,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.POBillTo.stateProvince,0.121602564,0,1685,0.254761904,0.121602564,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POHeader.poDate,0.120714286,0,1686,0.423469394,0.120714286,0.050595001
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact.contactEmail,0.120634921,0,1687,0.208379105,0.120634921,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POLines,0.12047619,0,1688,0.292307675,0.12047619,0.072077042
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POShipTo.entityidentifider,0.120174292,0,1689,0.403469712,0.120174292,0.065098924
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.POBillTo.entityidentifider,0.120174292,0,1690,0.403469712,0.120174292,0.065098924
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.telephone,PO.POShipTo.entityidentifider,0.120174292,0,1691,0.394262522,0.120174292,0.065098924
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.telephone,PO.POBillTo.entityidentifider,0.120174292,0,1692,0.394262522,0.120174292,0.065098924
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.telephone,PO.POShipTo.entityidentifider,0.120174292,0,1693,0.2093243,0.120174292,0.065098924
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.telephone,PO.POBillTo.entityidentifider,0.120174292,0,1694,0.207781076,0.120174292,0.065098924
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POShipTo.entityidentifider,0.119738562,0,1695,0.389662236,0.119738562,0.10853679
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POBillTo.entityidentifider,0.119738562,0,1696,0.377693832,0.119738562,0.10853679
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.entityidentifider,0.119738562,0,1697,0.381292075,0.119738562,0.10853679
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POBillTo.entityidentifider,0.119738562,0,1698,0.369323641,0.119738562,0.10853679
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POShipTo.country,0.11952381,0,1699,0.247072935,0.11952381,0.092662767
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POBillTo.country,0.11952381,0,1700,0.219800189,0.11952381,0.092662767
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street1,0.11952381,0,1701,0.215979859,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street2,0.11952381,0,1702,0.215979859,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street3,0.11952381,0,1703,0.215979859,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street4,0.11952381,0,1704,0.215979859,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street1,0.11952381,0,1705,0.203479856,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street2,0.11952381,0,1706,0.203479856,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street3,0.11952381,0,1707,0.203479856,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street4,0.11952381,0,1708,0.203479856,0.11952381,0.060427865
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.stateProvince,0.118824786,0,1709,0.225384623,0.118824786,0.113471643
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.stateProvince,0.118824786,0,1710,0.222499996,0.118824786,0.113471643
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POHeader.poDate,0.118650794,0,1711,0.40625,0.118650794,0.064672897
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POHeader.poDate,0.118650794,0,1712,0.370535731,0.118650794,0.064672897
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.companyName,PO.POShipTo.entityidentifider,0.117086835,0,1713,0.370270818,0.117086835,0.076641862
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.companyName,PO.POBillTo.entityidentifider,0.117086835,0,1714,0.370270818,0.117086835,0.076641862
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.entityidentifider,0.117086835,0,1715,0.361900687,0.117086835,0.076641862
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.entityidentifider,0.117086835,0,1716,0.361900687,0.117086835,0.076641862
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO.POShipTo.entityidentifider,0.117086835,0,1717,0.189561337,0.117086835,0.076641862
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO.POBillTo.entityidentifider,0.117086835,0,1718,0.175275639,0.117086835,0.076641862
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POBillTo,0.116666667,0,1719,0.179120883,0.116666667,0.06561988
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POLines.Item.partNo,0.116666667,0,1720,0.362857163,0.116666667,0.092088372
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POHeader.poDate,0.116666667,0,1721,0.376984119,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POHeader.poDate,0.116666667,0,1722,0.376984119,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POHeader.poDate,0.116666667,0,1723,0.376984119,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POHeader.poDate,0.116666667,0,1724,0.376984119,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POHeader.poDate,0.116666667,0,1725,0.388888896,0.116666667,0.075021904
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POShipTo,0.116666667,0,1726,0.391432643,0.116666667,0.093638894
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POBillTo,0.116666667,0,1727,0.388522565,0.116666667,0.070981567
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POLines.Item.partNo,0.116666667,0,1728,0.352597415,0.116666667,0.108728872
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.partNo,0.116666667,0,1729,0.330714285,0.116666667,0.092088372
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POHeader.poDate,0.116666667,0,1730,0.34523809,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POHeader.poDate,0.116666667,0,1731,0.34523809,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POHeader.poDate,0.116666667,0,1732,0.34523809,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POHeader.poDate,0.116666667,0,1733,0.34523809,0.116666667,0.066623254
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POHeader.poDate,0.116666667,0,1734,0.357142866,0.116666667,0.075021904
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo,0.116666667,0,1735,0.391432643,0.116666667,0.093638894
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo,0.116666667,0,1736,0.388522595,0.116666667,0.070981567
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.Item.partNo,0.116666667,0,1737,0.323376626,0.116666667,0.108728872
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact,0.116386555,0,1738,0.161009371,0.116386555,0.074135344
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.city,0.116386555,0,1739,0.193123564,0.116386555,0.081857427
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.city,0.116386555,0,1740,0.179137528,0.116386555,0.081857427
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item,0.116386555,0,1741,0.450622708,0.116386555,0.074808405
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POLines.Item,0.116060606,0,1742,0.470629364,0.116060606,0.144604393
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.Contact.contactFunctionCode,0.115893901,0,1743,0.241071418,0.115893901,0.11250939
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact.contactFunctionCode,0.115893901,0,1744,0.232900396,0.115893901,0.074135344
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.Contact.contactFunctionCode,0.115893901,0,1745,0.232804239,0.115893901,0.097540685
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POShipTo.stateProvince,0.115769231,0,1746,0.224074066,0.115769231,0.107452256
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POBillTo.stateProvince,0.115769231,0,1747,0.210185185,0.115769231,0.107452256
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact.contactEmail,0.115513539,0,1748,0.179340675,0.115513539,0.074135344
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.Contact.contactFunctionCode,0.115100251,0,1749,0.303809494,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.Contact.contactFunctionCode,0.115100251,0,1750,0.303809494,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.Contact.contactFunctionCode,0.115100251,0,1751,0.303809553,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.Contact.contactFunctionCode,0.115100251,0,1752,0.303809494,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.Contact.contactFunctionCode,0.115100251,0,1753,0.318095267,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.Contact.contactFunctionCode,0.115100251,0,1754,0.318095267,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.Contact.contactFunctionCode,0.115100251,0,1755,0.318095207,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.Contact.contactFunctionCode,0.115100251,0,1756,0.318095267,0.115100251,0.070749538
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POBillTo,0.115,0,1757,0.158974349,0.115,0.06561988
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader.poDate,0.115,0,1758,0.364285737,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POShipTo,0.115,0,1759,0.366337001,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.Item.partNo,0.115,0,1760,0.347023815,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POHeader.poDate,0.115,0,1761,0.335714281,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo,0.115,0,1762,0.366337001,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POLines.Item.partNo,0.115,0,1763,0.313095242,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.POHeader.poDate,0.115,0,1764,0.440211654,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.POShipTo,0.115,0,1765,0.157834768,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.POLines.Item.partNo,0.115,0,1766,0.230735928,0.115,0
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo,0.113888889,0,1767,0.146474361,0.113888889,0.063345196
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines.Item.partNo,0.113888889,0,1768,0.208333343,0.113888889,0.096087794
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.Contact.contactFunctionCode,0.112560568,0,1769,0.255102038,0.112560568,0.11250939
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POShipTo,0.111904762,0,1770,0.413278401,0.111904762,0.063095315
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POBillTo,0.111904762,0,1771,0.413278401,0.111904762,0.065101433
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POShipTo,0.111904762,0,1772,0.379527867,0.111904762,0.147690087
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POBillTo,0.111904762,0,1773,0.364713043,0.111904762,0.071920285
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POHeader.poDate,0.111904762,0,1774,0.377551019,0.111904762,0.060873503
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POShipTo,0.111904762,0,1775,0.413278371,0.111904762,0.063095315
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POBillTo,0.111904762,0,1776,0.413278371,0.111904762,0.065101433
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo,0.111904762,0,1777,0.379527867,0.111904762,0.147690087
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo,0.111904762,0,1778,0.364713073,0.111904762,0.071920285
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo,0.111904762,0,1779,0.149358973,0.111904762,0.063095315
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo,0.111904762,0,1780,0.131501824,0.111904762,0.065101433
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POHeader.poDate,0.111111111,0,1781,0.547222197,0.111111111,0.066620288
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POShipTo.entityidentifider,0.110644258,0,1782,0.395561188,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POBillTo.entityidentifider,0.110644258,0,1783,0.38811022,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POShipTo.entityidentifider,0.110644258,0,1784,0.395561188,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POBillTo.entityidentifider,0.110644258,0,1785,0.38811022,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POShipTo.entityidentifider,0.110644258,0,1786,0.395561218,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POBillTo.entityidentifider,0.110644258,0,1787,0.38811022,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POShipTo.entityidentifider,0.110644258,0,1788,0.395561188,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POBillTo.entityidentifider,0.110644258,0,1789,0.38811022,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POShipTo.entityidentifider,0.110644258,0,1790,0.386354029,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POBillTo.entityidentifider,0.110644258,0,1791,0.378903061,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POShipTo.entityidentifider,0.110644258,0,1792,0.386354029,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POBillTo.entityidentifider,0.110644258,0,1793,0.378903061,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POShipTo.entityidentifider,0.110644258,0,1794,0.386354029,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POBillTo.entityidentifider,0.110644258,0,1795,0.378903061,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POShipTo.entityidentifider,0.110644258,0,1796,0.386354029,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POBillTo.entityidentifider,0.110644258,0,1797,0.378903061,0.110644258,0.070371705
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POShipTo,0.108928571,0,1798,0.379527897,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POShipTo,0.108928571,0,1799,0.379527897,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POShipTo,0.108928571,0,1800,0.379527897,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POShipTo,0.108928571,0,1801,0.379527897,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POShipTo,0.108928571,0,1802,0.379527867,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POShipTo,0.108928571,0,1803,0.379527867,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POShipTo,0.108928571,0,1804,0.379527897,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POShipTo,0.108928571,0,1805,0.379527867,0.108928571,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POHeader.poDate,0.108333333,0,1806,0.300000012,0.108333333,0.186902752
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POHeader,0.107777778,0,1807,0.33984533,0.107777778,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POHeader,0.107777778,0,1808,0.308099329,0.107777778,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.POHeader,0.107777778,0,1809,0.41625461,0.107777778,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.salesValue,PO.POShipTo.entityidentifider,0.10745098,0,1810,0.206254199,0.10745098,0.072014659
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.salesValue,PO.POBillTo.entityidentifider,0.10745098,0,1811,0.217558533,0.10745098,0.072014659
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POShipTo,0.106666667,0,1812,0.125549451,0.106666667,0.102558273
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POBillTo,0.106666667,0,1813,0.107692309,0.106666667,0.072340755
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POLines,0.10547619,0,1814,0.337087899,0.10547619,0.078598286
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines,0.10547619,0,1815,0.283516467,0.10547619,0.078598286
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POLines.Item.line,0.105454545,0,1816,0.448566437,0.105454545,0.08967015
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POHeader,0.103968254,0,1817,0.358516455,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POHeader,0.103968254,0,1818,0.358516455,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POHeader,0.103968254,0,1819,0.358516455,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POHeader,0.103968254,0,1820,0.358516455,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POHeader,0.103968254,0,1821,0.322802186,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POHeader,0.103968254,0,1822,0.322802186,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POHeader,0.103968254,0,1823,0.322802186,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POHeader,0.103968254,0,1824,0.322802186,0.103968254,0.064724732
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.POLines.startAt,0.103809524,0,1825,0.35013321,0.103809524,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POLines.startAt,0.103809524,0,1826,0.303379953,0.103809524,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.POLines.startAt,0.103809524,0,1827,0.251336992,0.103809524,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POShipTo,0.103571429,1,1828,0.44850865,0.103571429,0.061469272
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.salesValue,PO.POHeader.poDate,0.103333333,0,1829,0.344444424,0.103333333,0.067911449
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POLines,0.103333333,0,1830,0.274358958,0.103333333,0.07642776
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POLines,0.102698413,0,1831,0.184102565,0.102698413,0.071772651
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POShipTo,0.1025,0,1832,0.191168085,0.1025,0.079716355
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POBillTo,0.1025,0,1833,0.172649562,0.1025,0.087026204
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POLines,0.101904762,0,1834,0.329945058,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POLines,0.101904762,0,1835,0.329945058,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POLines,0.101904762,0,1836,0.329945058,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POLines,0.101904762,0,1837,0.329945058,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POLines,0.101904762,0,1838,0.276373625,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POLines,0.101904762,0,1839,0.276373625,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POLines,0.101904762,0,1840,0.276373625,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POLines,0.101904762,0,1841,0.276373625,0.101904762,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo,0.101111111,0,1842,0.200961545,0.101111111,0.062953161
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POShipTo,0.101111111,0,1843,0.168406591,0.101111111,0.099040041
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POBillTo,0.101111111,0,1844,0.150549442,0.101111111,0.068581432
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POLines.Item.unitPrice,0.100634921,0,1845,0.360079378,0.100634921,0.082773094
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.unitPrice,0.100634921,0,1846,0.353928536,0.100634921,0.082773094
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POBillTo,0.1,0,1847,0.44850859,0.1,0.061582278
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POLines.Item.partNo,0.1,0,1848,0.359090894,0.1,0.091932696
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POLines.Item.partNo,0.1,0,1849,0.359090894,0.1,0.091932696
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POLines.Item.partNo,0.1,0,1850,0.359090894,0.1,0.091932696
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POLines.Item.partNo,0.1,0,1851,0.359090894,0.1,0.091932696
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POLines.Item.partNo,0.1,0,1852,0.333116829,0.1,0.091932696
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POLines.Item.partNo,0.1,0,1853,0.333116829,0.1,0.091932696
